,animal_id,movement_type,time,bug_speed,bug_type,bug_size,strike_id,exit_hole,strike_x,strike_y,arena,trial_id,proj_strike,is_hit,miss_distance,proj_bug_x,day,proj_strike_x,proj_strike_y
2651,PV91,low_horizontal_noise,2023-06-25 12:31:43.824,6.182691579445536,cockroach,100,5032,right,829.0,741.0,reptilearn4,15800,"[-79.0, -14.0]",False,2.202338664352056,-102.0,2023-06-25,-2.1685499999999998,-14.0
2652,PV91,low_horizontal_noise,2023-06-25 12:31:44.136,6.279984726206379,cockroach,100,5033,right,958.0,735.0,reptilearn4,15800,"[-76.02325244988242, -38.81469635784731]",False,2.3430975853726643,-224.33852255599152,2023-06-25,-2.0868382797492724,-38.81469635784731
2656,PV91,low_horizontal_noise,2023-06-25 13:31:20.546,6.407685213588716,cockroach,100,5037,right,1483.0,757.0,reptilearn4,15802,"[-101.88795463348424, -8.822532128216153]",False,2.807289956558835,-93.33091267526049,2023-06-25,-2.7968243546891425,-8.822532128216153
2657,PV91,low_horizontal_noise,2023-06-25 13:31:45.661,6.395048719909199,cockroach,100,5039,right,1464.0,762.0,reptilearn4,15808,"[-65.15038446501853, -16.03038026093293]",False,1.84171820027033,-79.43537658577793,2023-06-25,-1.7883780535647587,-16.03038026093293
2661,PV91,low_horizontal_noise,2023-06-25 08:31:38.132,6.246328154993756,cockroach,100,5015,right,938.0,747.0,reptilearn4,15837,"[-112.39614428190386, -7.69432969195509]",False,3.0924951148273685,-113.29755621998353,2023-06-25,-3.085274160538261,-7.69432969195509
2667,PV91,low_horizontal_noise,2023-06-25 15:33:00.085,5.233579687453899,cockroach,100,5053,right,374.0,874.0,reptilearn4,15818,"[-54.0, -6.0]",True,1.4914219322512323,-96.0,2023-06-25,-1.4823,-6.0
2675,PV91,low_horizontal_noise,2023-06-25 15:31:18.802,6.047905954073504,cockroach,100,5045,right,668.0,879.0,reptilearn4,15814,"[-114.0, -1.0]",False,3.1294203924209354,-258.0,2023-06-25,-3.1292999999999997,-1.0
2676,PV91,low_horizontal_noise,2023-06-25 15:31:19.201,6.160099217053748,cockroach,100,5046,right,816.0,863.0,reptilearn4,15814,"[-110.0, -17.0]",False,3.055346538856108,-108.0,2023-06-25,-3.0195,-17.0
2677,PV91,low_horizontal_noise,2023-06-25 15:31:20.731,6.317165485013025,cockroach,100,5047,right,1407.0,871.0,reptilearn4,15814,"[-71.00735494419655, -1.1060263022203571]",False,1.9493883292099252,-91.74243430175056,2023-06-25,-1.9491518932181953,-1.1060263022203571
2679,PV91,low_horizontal_noise,2023-06-25 08:31:38.831,6.526922145408557,cockroach,100,5062,right,1177.0,602.0,reptilearn4,15837,"[-140.7950052700994, -1.7405961856037493]",False,3.8651182226251164,-105.69181417675122,2023-06-25,-3.8648228946642287,-1.7405961856037493
2680,PV91,low_horizontal_noise,2023-06-25 08:31:39.382,6.766279338241042,cockroach,100,5063,right,1392.0,750.0,reptilearn4,15837,"[-102.49621232807635, -6.334263141002452]",False,2.8188886595352187,-74.65333423330367,2023-06-25,-2.8135210284056957,-6.334263141002452
2684,PV91,low_horizontal_noise,2023-06-25 10:31:19.363,6.2788871124717165,cockroach,100,5069,right,1123.0,721.0,reptilearn4,15844,"[-89.4573827329707, 11.19925428733768]",False,2.4747734138326445,-247.75159323152513,2023-06-25,-2.4556051560200456,11.19925428733768
2685,PV91,low_horizontal_noise,2023-06-25 10:31:20.227,6.354212977147924,cockroach,100,5070,right,1459.0,705.0,reptilearn4,15844,"[-61.412380163330226, 11.112797368062843]",True,1.7131471553541022,-213.11952233148713,2023-06-25,-1.6857698354834145,11.112797368062843
2686,PV91,low_horizontal_noise,2023-06-25 10:32:35.994,6.201189827271858,cockroach,100,5071,right,961.0,739.0,reptilearn4,15846,"[-68.89449434033565, -13.458568363889299]",False,1.9269009248059221,-82.33827964956197,2023-06-25,-1.8911538696422137,-13.458568363889299
2691,PV91,low_horizontal_noise,2023-06-25 13:31:20.012,6.37605582767502,cockroach,100,5077,right,1301.0,728.0,reptilearn4,15802,"[-93.90039231271521, -2.4922862012852534]",False,2.5784735149048146,-93.87797425287363,2023-06-25,-2.5775657689840323,-2.4922862012852534
2692,PV91,low_horizontal_noise,2023-06-25 13:31:44.412,6.262806719744362,cockroach,100,5078,right,982.0,734.0,reptilearn4,15808,"[-93.26627476300223, -20.826123516760333]",False,2.6232098737028493,-64.36985358448601,2023-06-25,-2.5601592422444113,-20.826123516760333
2698,PV91,low_horizontal_noise,2023-06-25 08:32:53.233,6.17198821619796,cockroach,100,5064,right,874.0,748.0,reptilearn4,15840,"[-83.34822728438724, -7.260560592629986]",False,2.296573163943217,-91.11252119180392,2023-06-25,-2.2879088389564295,-7.260560592629986
2708,PV91,low_horizontal_noise,2023-06-25 15:31:19.816,6.23421866830179,cockroach,100,5083,right,1055.0,859.0,reptilearn4,15814,"[-82.94880630629336, -10.879721936751594]",False,2.4599522855989626,-106.83264697531433,2023-06-25,-2.2769447331077526,-10.879721936751594
2709,PV91,low_horizontal_noise,2023-06-25 15:31:20.782,6.325107449220508,cockroach,100,5084,right,1421.0,875.0,reptilearn4,15814,"[-76.4899729847134, 0.5427341198329714]",False,2.099702612280591,-111.49045003553965,2023-06-25,-2.099649758430383,0.5427341198329714
2738,PV42,rect_tunnel,2023-06-24 13:03:30.025,5.082298176422804,cockroach,148,5140,right,1381.0,541.0,msi-regev,16183,"[-88.50436770599595, 1.0]",True,1.5811945738952469,-79.50198507645723,2023-06-24,-1.5810936522477401,1.0
2739,PV42,rect_tunnel,2023-06-24 13:04:26.459,5.097252375819776,cockroach,145,5141,right,1375.0,533.0,msi-regev,16185,"[-78.14744363638533, -7.0]",True,1.4016610539176904,-65.50895014343655,2023-06-24,-1.3960715191291755,-7.0
2740,PV42,rect_tunnel,2023-06-24 14:02:06.410,5.183491688490995,cockroach,152,5142,right,1624.0,504.0,msi-regev,16187,"[-98.53007267973226, 5.5]",True,1.7629388897863663,-80.28751034652146,2023-06-24,-1.760198694226467,5.5
2741,PV42,rect_tunnel,2023-06-24 14:03:02.971,5.198857850510668,cockroach,140,5143,right,1530.0,487.0,msi-regev,16189,"[-79.51248170686176, -11.5]",True,1.435237194745079,-71.5943318137704,2023-06-24,-1.4204573554923743,-11.5
2742,PV42,rect_tunnel,2023-06-24 14:03:59.908,5.301255709789096,cockroach,144,5144,right,1647.0,490.0,msi-regev,16191,"[-80.93709498389012, -8.5]",True,1.453859188974482,-71.5199809052433,2023-06-24,-1.4459074780976204,-8.5
2743,PV42,rect_tunnel,2023-06-24 14:04:28.436,5.282101598894721,cockroach,157,5145,right,1483.0,485.0,msi-regev,16192,"[-83.54980055841634, -13.5]",True,1.6035533434922993,-83.0526410560451,2023-06-24,-1.4925823745592084,-13.5
2744,PV42,rect_tunnel,2023-06-26 16:04:01.178,5.2605717751368575,cockroach,158,5147,right,1363.0,502.0,msi-regev,16399,"[-113.39083769447711, 3.5]",False,1.9316131475983414,-90.47766736443009,2023-06-26,-2.0256800692294608,3.5
2746,PV42,rect_tunnel,2023-06-24 15:02:06.371,5.189010683950279,cockroach,147,5149,right,1571.0,503.0,msi-regev,16197,"[-97.38385942404147, 4.5]",True,1.7415784623152186,-63.02601166421482,2023-06-24,-1.7397220720024076,4.5
2747,PV42,rect_tunnel,2023-06-24 15:03:04.516,5.320211076744475,cockroach,144,5150,right,1491.0,490.0,msi-regev,16199,"[-80.61863032064662, -8.5]",True,1.4482011889833202,-88.75323097742739,2023-06-24,-1.4402182395823848,-8.5
2748,PV42,rect_tunnel,2023-06-26 17:05:23.011,5.31235801123129,cockroach,158,5153,right,1577.0,492.0,msi-regev,16412,"[-102.51333063971447, -6.5]",False,1.9296781631902724,-79.61836407807141,2023-06-26,-1.8313579379907323,-6.5
2749,PV42,rect_tunnel,2023-06-24 17:02:06.025,5.350400320853216,cockroach,151,5155,right,1533.0,506.0,msi-regev,16217,"[-80.5855213699133, 7.5]",True,1.4458482031433328,-71.53515134892996,2023-06-24,-1.4396267619729302,7.5
2750,PV42,rect_tunnel,2023-06-26 17:05:23.646,5.225107756501032,cockroach,158,5156,right,1778.0,503.0,msi-regev,16412,"[-83.993022072141, 4.5]",True,1.5934246338557443,-65.82710916043789,2023-06-26,-1.5005003422262688,4.5
2751,PV42,rect_tunnel,2023-06-26 17:05:53.375,5.274380033161654,cockroach,142,5158,right,1818.0,494.0,msi-regev,16413,"[-87.91762971619232, -4.5]",True,1.5726678446740285,-80.31375832940716,2023-06-26,-1.5706118225340608,-4.5
2766,PV42,rect_tunnel,2023-06-24 12:01:37.720,5.353703777385104,cockroach,156,5137,right,1400.0,514.0,msi-regev,16166,"[-91.83463994543604, 15.5]",True,1.6637913897462213,-74.81311587460368,2023-06-24,-1.6405875781919042,15.5
2767,PV42,rect_tunnel,2023-06-24 12:03:04.411,5.297839760942454,cockroach,153,5139,right,1817.0,483.0,msi-regev,16169,"[-93.36779452136943, -15.5]",True,1.7779948109540749,-68.13831625846979,2023-06-24,-1.6679767458765478,-15.5
2769,PV42,rect_tunnel,2023-06-24 14:05:54.390,5.266297204777027,cockroach,159,5146,right,1792.0,488.0,msi-regev,16195,"[-77.94457870907104, -10.5]",True,1.494569432547911,-65.71404335854777,2023-06-24,-1.3924474217297587,-10.5
2770,PV42,rect_tunnel,2023-06-24 15:03:33.788,5.2161931141504985,cockroach,154,5151,right,1738.0,492.0,msi-regev,16200,"[-81.64728236771725, -6.5]",True,1.4632095700727779,-59.33733353160642,2023-06-24,-1.458594679798282,-6.5
2771,PV42,rect_tunnel,2023-06-26 17:04:54.208,5.308262726851971,cockroach,151,5152,right,1878.0,479.0,msi-regev,16411,"[-96.17497195199076, -19.5]",True,1.7530859996793793,-89.19226960136757,2023-06-26,-1.7181258010173348,-19.5
2772,PV42,rect_tunnel,2023-06-26 17:05:52.595,5.264527023156369,cockroach,142,5157,right,1578.0,492.0,msi-regev,16413,"[-101.22768673460996, -6.5]",False,1.7224494529087226,-85.51069713372544,2023-06-26,-1.808390445311001,-6.5
2774,PV42,rect_tunnel,2023-06-24 17:02:05.543,5.31950387360001,cockroach,151,5154,right,1359.0,488.0,msi-regev,16217,"[-101.74213582351445, -10.5]",False,1.9166521622554789,-85.52089571659576,2023-06-24,-1.8175808639304925,-10.5
2775,PV42,rect_tunnel,2023-06-27 16:03:33.448,5.224556278014214,cockroach,145,5163,right,1553.0,497.0,msi-regev,15952,"[-105.0616768699631, -1.5]",False,1.970926609784737,-68.30260597251026,2023-06-27,-1.8768830815831947,-1.5
2776,PV42,circle,2023-06-27 18:05:58.281,3.0892777313152098,cockroach,156,5165,right,1256.0,347.0,msi-regev,15994,"[-52.89789934534889, 2.8988755988132198]",True,0.9464168712505472,-36.74705467367727,2023-06-27,-0.944998931013264,2.8988755988132198
2778,PV42,rect_tunnel,2023-06-24 11:03:28.633,5.282553906152744,cockroach,141,5175,right,1722.0,489.0,msi-regev,16160,"[-86.54758139471414, -9.5]",True,1.6439406668747436,-66.30359780068397,2023-06-24,-1.5461364801243203,-9.5
2779,PV42,rect_tunnel,2023-06-24 11:05:51.019,5.403020902137013,cockroach,150,5176,right,1807.0,504.0,msi-regev,16165,"[-106.25350431773109, 5.5]",False,1.8040443055597746,-75.86581631129275,2023-06-24,-1.8981745823428,5.5
2780,PV80,low_horizontal_noise,2023-06-23 10:02:52.101,6.260179843681549,cockroach,156,5181,left,908.0,787.0,msi-regev,16049,"[-121.72681615046406, 6.242692842005454]",False,2.1774566737702754,-107.86735609146479,2023-06-23,-2.1745988510213112,6.242692842005454
2782,PV42,rect_tunnel,2023-06-26 16:04:01.780,5.240674963315944,cockroach,158,5188,right,1561.0,506.0,msi-regev,16399,"[-87.46356997828025, 7.5]",True,1.568234292311302,-63.98014018476124,2023-06-26,-1.562500234507819,7.5
2783,PV80,low_horizontal_noise,2023-06-23 11:02:52.236,6.465264291399098,cockroach,151,5191,left,659.0,721.0,msi-regev,16059,"[-95.32977573092842, 2.0716696145776723]",True,1.70342881341375,-88.9468079548277,2023-06-23,-1.7030267226931484,2.0716696145776723
2786,PV42,rect_tunnel,2023-06-24 11:02:59.214,5.344229144642009,cockroach,142,5168,right,1717.0,487.0,msi-regev,16159,"[-79.38802869497749, -11.5]",True,1.4330368240755562,-52.1523527349575,2023-06-24,-1.4182340542904832,-11.5
2789,PV80,low_horizontal_noise,2023-06-22 16:20:02.447,6.397209018363159,cockroach,149,5173,left,425.0,702.0,msi-regev,16014,"[-136.91800424342694, 10.05916434074095]",False,2.452575462255307,-116.57747149398017,2023-06-22,-2.4459830966403873,10.05916434074095
2791,PV42,rect_tunnel,2023-06-24 15:02:05.894,5.208202662438542,cockroach,147,5177,right,1420.0,503.0,msi-regev,16197,"[-99.721720442878, 4.5]",False,1.8697972249731785,-73.53429181379397,2023-06-24,-1.7814869849951642,4.5
2794,PV42,rect_tunnel,2023-06-25 11:03:05.096,5.231932527006927,cockroach,142,5183,right,1844.0,476.0,msi-regev,16257,"[-98.09040757614184, -22.5]",False,1.7978533648381867,-83.34746318849966,2023-06-25,-1.7523442603446173,-22.5
2795,PV42,rect_tunnel,2023-06-25 11:05:25.770,5.280659945175601,cockroach,158,5184,right,1776.0,485.0,msi-regev,16262,"[-84.46935308695879, -13.5]",True,1.528160476436695,-63.96327920956719,2023-06-25,-1.5090097973347325,-13.5
2796,PV42,rect_tunnel,2023-06-26 15:01:39.033,5.241324173662933,cockroach,150,5185,right,1502.0,515.0,msi-regev,16384,"[-57.49617898078054, 16.5]",True,1.0686038561831337,-78.91682708562803,2023-06-26,-1.0271452807504025,16.5
2797,PV42,rect_tunnel,2023-06-26 16:02:08.390,5.1608604724074,cockroach,150,5186,right,1775.0,480.0,msi-regev,16395,"[-79.79496459150596, -18.5]",True,1.463314004417691,-86.95447283266162,2023-06-26,-1.4255037945253408,-18.5
2798,PV42,rect_tunnel,2023-06-26 17:02:03.518,5.053116107575151,cockroach,157,5189,right,453.0,481.0,msi-regev,16405,"[-74.81853047531274, -17.5]",True,1.4577169811432156,-52.94720993079403,2023-06-26,-1.336601872553764,-17.5
2800,PV42,rect_tunnel,2023-06-25 12:02:03.078,5.066430239901262,cockroach,140,5193,right,440.0,491.0,msi-regev,16267,"[-102.36800948611244, -7.5]",False,1.833663454954981,-69.05089517441138,2023-06-25,-1.828761836132113,-7.5
2802,PV42,rect_tunnel,2023-06-25 12:03:00.580,5.141648590101051,cockroach,148,5195,right,1837.0,487.0,msi-regev,16265,"[-92.21881486404914, -11.5]",True,1.660210988204352,-91.33844994005995,2023-06-25,-1.6474507030400445,-11.5
2803,PV42,rect_tunnel,2023-06-25 12:04:53.709,5.120517784350912,cockroach,157,5196,right,1503.0,490.0,msi-regev,16271,"[-72.53273921644177, -8.5]",True,1.304634297332704,-68.69583233995945,2023-06-25,-1.2957671641270587,-8.5
2804,PV80,low_horizontal_noise,2023-06-22 16:16:33.717,6.154490686603116,cockroach,145,5169,left,1003.0,781.0,msi-regev,16006,"[-112.1711139502313, 23.870874938833026]",False,2.048762996811737,-291.2972743223406,2023-06-22,-2.0038902127567364,23.870874938833026
2805,PV42,rect_tunnel,2023-06-24 11:01:34.133,5.112489256248652,cockroach,145,5166,right,392.0,513.0,msi-regev,16156,"[-104.89849645477648, 14.5]",False,1.800575409189014,-61.88076718820071,2023-06-24,-1.8739679314577256,14.5
2807,PV80,low_horizontal_noise,2023-06-23 10:02:53.153,6.291164413456542,cockroach,156,5179,left,549.0,800.0,msi-regev,16049,"[-130.53098127293623, -7.376220300679165]",False,2.4357123486119603,-87.16645073812606,2023-06-23,-2.331881592532142,-7.376220300679165
2810,PV42,rect_tunnel,2023-06-25 14:04:30.756,5.344491888931213,cockroach,150,5202,right,1710.0,477.0,msi-regev,16290,"[-83.36850413718116, -21.5]",True,1.538072929196044,-68.66787564951505,2023-06-25,-1.4893435895340177,-21.5
2812,PV42,circle,2023-06-27 17:03:02.036,6.144460229646027,cockroach,154,5207,left,884.0,686.0,msi-regev,15970,"[-129.37327453673765, 11.523089504462092]",False,2.3203491450867024,-106.91910256169967,2023-06-27,-2.311199644067761,11.523089504462092
2813,PV42,circle,2023-06-27 17:03:39.011,3.0830203890353443,cockroach,152,5208,left,889.0,681.0,msi-regev,15965,"[-17.435177359893373, 11.439293034311959]",True,0.372528111191989,-53.66989177349183,2023-06-27,-0.3114721788772618,11.439293034311959
2814,PV42,rect_tunnel,2023-06-25 16:02:32.529,5.149372645488558,cockroach,140,5218,right,1516.0,493.0,msi-regev,16306,"[-91.99772484224627, -5.5]",True,1.6464354512161243,-82.31952777358492,2023-06-25,-1.6435010219213786,-5.5
2816,PV42,rect_tunnel,2023-06-27 11:04:02.111,5.252242992950609,cockroach,144,5220,right,1488.0,483.0,msi-regev,15907,"[-82.09650412564474, -15.5]",True,1.492530716597267,-64.20713973430543,2023-06-27,-1.4666198393279242,-15.5
2817,PV42,rect_tunnel,2023-06-27 11:05:29.231,5.373408992830147,cockroach,151,5222,right,1637.0,509.0,msi-regev,15910,"[-82.23097592616591, 10.5]",True,1.5676807204731185,-54.80219069726172,2023-06-27,-1.469022122014318,10.5
2818,PV42,circle,2023-06-27 17:03:01.415,6.118341127029835,cockroach,154,5224,left,1089.0,680.0,msi-regev,15970,"[-126.51698908525566, -1.7273316598787005]",False,2.2603839367451206,-101.3461894711545,2023-06-27,-2.2601732945959734,-1.7273316598787005
2819,PV42,circle,2023-06-27 17:03:07.570,6.133145555746764,cockroach,154,5225,left,886.0,687.0,msi-regev,15970,"[-99.15600788419238, 3.783351796022714]",True,1.772669725533917,-112.48272361388308,2023-06-27,-1.7713807658478118,3.783351796022714
2820,PV42,circle,2023-06-27 17:03:39.011,3.0830203890353443,cockroach,152,5226,left,889.0,681.0,msi-regev,15965,"[-17.435177359893373, 11.439293034311959]",True,0.372528111191989,-53.66989177349183,2023-06-27,-0.3114721788772618,11.439293034311959
2821,PV42,rect_tunnel,2023-06-23 18:05:22.614,5.153913169341283,cockroach,142,5231,right,1580.0,486.0,msi-regev,16134,"[-83.27383712936876, -12.5]",True,1.5043190546948964,-84.6334869866173,2023-06-23,-1.4876524028840357,-12.5
2823,PV80,low_horizontal_noise,2023-06-23 12:04:59.198,6.348789816452192,cockroach,154,5199,left,470.0,747.0,msi-regev,16074,"[-106.98742598383916, 31.831113063200632]",False,1.886196587907458,-102.21399747571598,2023-06-23,-1.9112857871071267,31.831113063200632
2824,PV42,rect_tunnel,2023-06-23 13:04:54.945,5.2530936932487045,cockroach,159,5201,right,1719.0,485.0,msi-regev,16083,"[-90.77505481506955, -13.5]",True,1.639493905304908,-78.06849658981673,2023-06-23,-1.6216585313317113,-13.5
2826,PV42,circle,2023-06-27 17:02:57.005,6.163604630960076,cockroach,154,5206,left,705.0,583.0,msi-regev,15970,"[-128.56085313236485, 0.20672875862493356]",False,2.296689043498392,-78.97131447816662,2023-06-27,-2.2966860741875594,0.20672875862493356
2827,PV42,circle,2023-06-27 17:06:23.081,6.1427861825605685,cockroach,153,5209,left,736.0,608.0,msi-regev,15974,"[-114.11725535462472, 1.253347795174875]",False,1.9390842860158162,-95.76446866845413,2023-06-27,-2.038657218053973,1.253347795174875
2828,PV42,circle,2023-06-27 17:06:27.840,6.190738656418074,cockroach,153,5210,left,1031.0,683.0,msi-regev,15974,"[-138.1792425035976, 22.94714908066385]",False,2.502322147184615,-84.57654501647835,2023-06-27,-2.4685145926423946,22.94714908066385
2831,PV42,rect_tunnel,2023-06-23 15:04:30.337,5.285039268497815,cockroach,157,5216,right,1853.0,488.0,msi-regev,16102,"[-98.31104675826941, -10.5]",True,1.766274517525544,-84.04808665853898,2023-06-23,-1.7562858874003338,-10.5
2833,PV42,rect_tunnel,2023-06-27 11:05:28.616,5.2984914661409,cockroach,151,5221,right,1429.0,487.0,msi-regev,15910,"[-105.54484355171553, -11.5]",False,1.8966739870653673,-82.04925149628525,2023-06-27,-1.8855146530332514,-11.5
2834,PV42,circle,2023-06-27 17:02:56.433,6.142904407355438,cockroach,154,5223,left,872.0,686.0,msi-regev,15970,"[-124.08208397010867, 10.379120077430201]",False,2.2244160881353805,-90.17442524524722,2023-06-27,-2.2166747292576705,10.379120077430201
2835,PV42,circle,2023-06-27 17:06:23.081,6.1427861825605685,cockroach,153,5227,left,736.0,608.0,msi-regev,15974,"[-114.11725535462472, 1.253347795174875]",False,1.9390842860158162,-95.76446866845413,2023-06-27,-2.038657218053973,1.253347795174875
2836,PV42,circle,2023-06-27 17:06:28.456,6.1876073001956255,cockroach,153,5228,left,796.0,668.0,msi-regev,15974,"[-114.17269434119271, -5.942244777636574]",False,2.042408240619198,-84.57654501647835,2023-06-27,-2.039647612449432,-5.942244777636574
2837,PV42,rect_tunnel,2023-06-23 15:01:38.256,5.141408742979868,cockroach,140,5214,right,1783.0,490.0,msi-regev,16096,"[-78.85571874125367, -8.5]",True,1.4168849595535224,-92.05021868819904,2023-06-23,-1.4087245587630213,-8.5
2839,PV42,rect_tunnel,2023-06-25 18:01:34.980,4.945839550040739,cockroach,140,5229,right,381.0,487.0,msi-regev,16314,"[-80.14529883902759, -11.5]",True,1.4464266971489501,-72.60430074234631,2023-06-25,-1.4317623698847115,-11.5
2840,PV42,rect_tunnel,2023-06-25 18:02:00.124,5.020001340469066,cockroach,157,5230,right,463.0,484.0,msi-regev,16315,"[-72.63265305886273, -14.5]",True,1.323155809267774,-91.85161935405438,2023-06-25,-1.2975520832911414,-14.5
